id,year,month,day,wekkday,hour,minute,lat,lon
421993,2004,2,17,3,9,20,35.41345833,-79.23833611
421994,2004,2,19,5,21,52,35.12515,-80.91668889
421995,2004,2,16,2,14,3,36.37021667,-79.94360278
421996,2004,1,3,7,15,26,35.96546389,-79.35565556
421997,2004,1,19,2,11,53,36.01627222,-79.53000278
421998,2004,1,24,7,14,30,36.446925,-81.42493056
421999,2004,1,20,3,9,10,36.02123889,-76.88585556
422000,2004,1,29,5,13,45,33.95623056,-78.32043889
422001,2004,1,25,1,11,3,35.62571944,-82.58174722
422002,2004,1,14,4,18,44,35.12210833,-76.99102222
422003,2004,1,10,7,21,40,36.08207778,-75.79564722
422004,2004,1,29,5,4,30,36.18520556,-80.06059722
422005,2004,1,20,3,18,35,36.33729722,-77.59653333
422006,2004,1,4,1,3,13,35.31822222,-82.59089167
422007,2004,1,22,5,4,40,35.09541389,-79.37323333
422008,2004,1,16,6,17,30,35.664175,-80.77550278
422009,2004,1,18,1,0,10,35.49108611,-78.27087778
422010,2004,1,22,5,22,30,35.60811389,-78.19867222
422011,2004,1,31,7,10,35,35.47006389,-79.09389444
422012,2004,1,31,7,18,26,35.34702222,-79.6547
422013,2004,1,9,6,6,30,36.13215833,-79.07531389
422014,2004,1,12,2,9,16,36.08804444,-79.06386667
422015,2004,1,22,5,6,0,36.21149722,-79.21998611
422016,2004,1,17,7,3,0,34.546725,-79.238425
422017,2004,1,25,1,15,40,34.67359722,-78.99745556
422018,2004,1,26,2,15,19,34.57975,-79.04808889
422019,2004,1,25,1,12,10,35.36111389,-80.14471111
422020,2004,1,27,3,20,7,36.32785,-78.448925
422021,2004,1,21,4,15,45,36.15834722,-81.19736944
422022,2004,1,30,6,22,36,35.61823611,-78.10838889
422023,2004,2,12,5,12,13,36.08038611,-79.51369444
422024,2004,2,29,1,16,2,35.90432222,-81.10382222
422025,2004,2,13,6,7,20,35.27123889,-80.48038333
422026,2004,2,14,7,16,9,35.38025,-80.53660833
422027,2004,2,18,4,18,9,35.40513611,-80.59135833
422028,2004,2,9,2,1,18,35.68663611,-81.12713889
422029,2004,2,21,7,19,30,36.05805833,-76.60445556
422030,2004,2,6,6,8,30,35.310475,-81.61128611
422031,2004,2,17,3,17,1,35.13208611,-77.10243889
422032,2004,2,28,7,13,0,35.3782,-77.21385556
422033,2004,2,28,7,21,42,34.99361389,-78.96356111
422034,2004,2,1,1,16,20,35.82392778,-80.28149167
422035,2004,2,3,3,16,29,35.80343889,-80.28661389
422036,2004,2,3,3,15,32,35.94206389,-77.75346944
422037,2004,2,27,6,15,35,36.23238611,-78.30782778
422038,2004,2,6,6,16,3,35.27409167,-81.16290833
422039,2004,2,2,2,16,35,36.07168889,-79.77830556
422040,2004,2,22,1,10,1,36.02486667,-79.79810556
422041,2004,2,22,1,13,12,34.97469167,-79.23984722
422042,2004,2,15,1,0,1,35.79723333,-80.86726389
422043,2004,2,5,5,21,55,35.47030556,-78.20993611
422044,2004,2,1,1,4,33,35.46477222,-79.097875
422045,2004,2,7,7,21,30,35.49538056,-81.24638611
422046,2004,2,12,5,6,12,35.84241389,-77.20644444
422047,2004,2,28,7,21,30,34.69861944,-77.21708889
422048,2004,2,13,6,7,50,36.05265833,-79.00612778
422049,2004,2,7,7,3,5,35.51643333,-77.452225
422050,2004,2,13,6,11,50,35.66096111,-77.41216944
422051,2004,2,10,3,23,51,35.88737222,-79.73119444
422052,2004,2,16,2,20,30,35.69952222,-79.78989722
422053,2004,2,4,4,5,50,34.86126389,-79.7442
422054,2004,2,3,3,18,0,36.49504167,-79.81605278
422055,2004,2,19,5,23,23,35.60673889,-80.57553056
422056,2004,2,24,3,10,15,35.04825833,-80.37810833
422057,2004,2,12,5,9,51,36.31508333,-78.37808889
422058,2004,2,24,3,0,35,35.68453611,-78.54035
422059,2004,2,25,4,23,50,35.67853889,-78.51485278
422060,2004,2,29,1,20,55,35.62454722,-78.62283611
422061,2004,2,21,7,10,40,35.20345833,-78.05076389
422062,2004,2,26,5,1,41,36.14703333,-81.14343333
422063,2004,2,15,1,16,43,35.63876944,-77.94324722
422064,2004,2,12,5,19,27,36.11463889,-80.50254444
422065,2004,3,6,7,22,50,36.12984722,-79.4772
422066,2004,3,3,4,15,0,35.78071111,-75.53926944
422067,2004,3,1,2,14,50,35.50509722,-77.78379167
422068,2004,3,28,1,23,35,35.9746,-80.01826389
422069,2004,3,14,1,1,20,35.47951944,-83.00928611
422070,2004,3,6,7,15,0,35.67891111,-81.94091667
422071,2004,3,4,5,10,21,35.30008611,-79.20839722
422072,2004,3,4,5,16,45,34.26596111,-77.93305278
422073,2004,3,13,7,23,20,34.252675,-77.94486111
422074,2004,3,5,6,1,40,36.40135,-78.98662778
422075,2004,3,4,5,18,20,36.22536667,-76.36819167
422076,2004,3,23,3,12,42,35.68263611,-80.55470278
422077,2004,3,15,2,14,21,35.36198889,-80.24201111
422078,2004,3,7,1,3,28,36.33910833,-80.45890556
422079,2004,1,11,1,19,45,34.83127778,-79.88414444
422080,2004,1,1,5,1,20,34.65133333,-79.15509444
422081,2004,1,25,1,5,53,34.90341389,-80.46701667
422082,2004,2,22,1,23,0,35.03404167,-78.50013333
422083,2004,3,25,5,17,15,36.23719722,-79.28041667
422084,2004,3,28,1,9,30,35.03140278,-80.27426389
422085,2004,3,24,4,6,10,34.02473333,-78.49727222
422086,2004,3,31,4,23,52,35.48434722,-82.43759167
422087,2004,3,18,5,5,17,35.85436111,-81.52833889
422088,2004,3,22,2,6,30,34.76965556,-76.55015278
422089,2004,3,14,1,7,20,35.56043056,-81.15388611
422090,2004,3,11,5,8,30,35.62484444,-79.08825556
422091,2004,3,22,2,8,20,35.17332222,-83.92588333
422092,2004,3,27,7,17,45,35.04245833,-84.17175556
422093,2004,3,21,1,7,3,35.26864167,-81.366625
422094,2004,3,27,7,10,20,36.21773889,-80.05738333
422095,2004,3,20,7,17,46,36.10473889,-78.70541667
422096,2004,3,27,7,19,37,35.60458611,-77.76751111
422097,2004,3,24,4,11,22,35.91337222,-79.68908889
422098,2004,3,19,6,22,30,35.44645556,-78.90057222
422099,2004,3,24,4,7,24,36.25396944,-77.08330556
422100,2004,3,24,4,20,20,35.68971667,-78.38151389
422101,2004,3,20,7,22,20,35.91377778,-78.16358889
422102,2004,3,28,1,0,5,35.7965,-78.09672222
422103,2004,3,22,2,18,50,34.30043056,-77.78906111
422104,2004,3,19,6,9,26,36.40400278,-78.86794444
422105,2004,3,25,5,1,56,35.64120278,-77.24021111
422106,2004,3,11,5,17,8,35.65632222,-79.93240833
422107,2004,3,13,7,5,41,35.55973889,-79.66416944
422108,2004,3,27,7,18,19,36.29098333,-79.85295278
422109,2004,3,20,7,11,40,35.294225,-81.91049722
422110,2004,3,28,1,10,3,35.32901389,-81.86800278
422111,2004,3,20,7,7,25,36.43205278,-80.03468611
422112,2004,3,21,1,13,16,35.07900278,-82.80976667
422113,2004,3,25,5,22,40,35.00117778,-80.69815278
422114,2004,3,29,2,17,50,34.82182222,-80.52712778
422115,2004,3,13,7,3,36,35.97699167,-78.50735556
422116,2004,3,17,4,23,35,35.80001944,-78.56284722
422117,2004,3,27,7,19,20,35.82101667,-78.73831944
422118,2004,3,26,6,17,33,35.35169444,-78.01646944
422119,2004,3,18,5,16,24,35.79573611,-77.85616111
422120,2004,4,4,1,17,0,34.99445556,-80.0892
422121,2004,4,5,2,18,14,35.01088056,-83.74295556
422122,2004,4,3,7,11,17,35.64082222,-80.25588333
422123,2004,4,1,5,22,10,36.1209,-79.70833611
422124,2004,4,1,5,16,37,35.12445833,-80.91544722
422125,2004,4,1,5,1,43,34.92373889,-79.77168889
422126,2004,1,22,5,2,15,35.77648056,-81.162925
422127,2004,1,7,4,14,30,34.383025,-78.86079722
422128,2004,1,17,7,23,19,34.86378333,-76.89832222
422129,2004,1,13,3,19,59,35.04413056,-78.86567778
422130,2004,1,21,4,21,50,35.35694722,-79.23218611
422131,2004,1,4,1,20,17,35.29677222,-77.53890278
422132,2004,1,12,2,17,5,35.15411111,-80.97024167
422133,2004,1,13,3,6,55,34.76654167,-79.33695278
422134,2004,1,24,7,2,15,36.31250278,-79.62986667
422135,2004,1,2,6,17,25,35.63835278,-78.00427778
422136,2004,2,12,5,20,45,34.31655278,-78.93005833
422137,2004,2,24,3,14,50,35.846975,-80.09198333
422138,2004,2,16,2,9,30,36.03328056,-78.83915
422139,2004,2,23,2,6,0,36.42868333,-76.74087778
422140,2004,2,14,7,12,20,35.33072222,-78.60536389
422141,2004,2,18,4,1,15,35.62263056,-80.85944444
422142,2004,2,12,5,18,45,35.29266944,-77.54767778
422143,2004,2,21,7,18,40,35.33065278,-77.48505833
422144,2004,2,1,1,8,13,35.167225,-80.65759167
422145,2004,2,15,1,13,32,35.19973333,-80.7384
422146,2004,2,6,6,6,5,35.89796389,-81.98815833
422147,2004,2,7,7,12,46,34.77798611,-77.44188889
422148,2004,2,8,1,4,46,34.76023889,-77.38045278
422149,2004,2,14,7,9,10,35.11866111,-79.74545
422150,2004,2,28,7,3,15,36.47803611,-79.79054167
422151,2004,2,25,4,7,47,35.73554167,-78.65035833
422152,2004,3,4,5,6,34,35.44165,-80.58967778
422153,2004,3,25,5,21,17,35.859175,-75.64208611
422154,2004,3,22,2,12,25,36.02563056,-78.90559167
422155,2004,3,29,2,13,15,36.06301944,-80.27857778
422156,2004,3,20,7,23,0,35.30243333,-81.28776111
422157,2004,3,25,5,10,17,36.47598889,-76.83851389
422158,2004,3,24,4,15,44,36.19292222,-79.96720556
422159,2004,3,8,2,9,50,35.47105556,-82.88486111
422160,2004,3,8,2,13,41,35.37549722,-80.85443611
422161,2004,3,30,3,16,50,35.25243333,-79.44272778
422162,2004,3,19,6,21,30,36.380075,-77.23284167
422163,2004,3,27,7,7,38,36.12557778,-79.00331667
422164,2004,3,11,5,16,35,35.71620833,-77.36334444
422165,2004,3,1,2,7,15,35.37771111,-78.01290833
422166,2004,4,10,7,7,18,36.174525,-79.38491389
422167,2004,4,7,4,17,27,35.58480278,-77.09500278
422168,2004,4,3,7,21,20,35.36870833,-80.7138
422169,2004,4,2,6,0,25,35.91571389,-81.45217778
422170,2004,4,5,2,17,9,35.90744722,-81.40198611
422171,2004,4,7,4,17,20,35.4152,-81.57567222
422172,2004,4,15,5,13,45,35.17921389,-81.41439722
422173,2004,4,11,1,0,29,35.56405278,-75.46909444
422174,2004,4,3,7,19,39,35.82646944,-80.494275
422175,2004,4,1,5,1,36,35.34818056,-80.84819167
422176,2004,4,4,1,1,0,35.63925556,-79.82656944
422177,2004,4,6,3,9,50,34.74839722,-79.21340833
422178,2004,4,7,4,12,44,35.18291667,-82.79576667
422179,2004,4,10,7,2,31,35.77013889,-78.46729167
422180,2004,4,5,2,19,30,35.49108056,-78.05903889
422181,2004,1,25,1,11,25,35.16283611,-80.89036667
422182,2004,3,20,7,18,40,35.23677778,-82.38196111
422183,2004,3,13,7,15,35,36.52673611,-78.29075556
422184,2004,4,15,5,14,15,36.541,-81.02903611
422185,2004,4,20,3,17,20,36.03447778,-76.78442778
422186,2004,4,20,3,14,15,35.57800556,-82.58285278
422187,2004,4,10,7,22,25,34.80329444,-76.45914444
422188,2004,4,9,6,0,35,35.68189722,-81.21541111
422189,2004,4,19,2,16,45,35.82320556,-79.49132778
422190,2004,4,21,4,5,10,35.76466389,-79.47431667
422191,2004,4,10,7,12,15,35.89678611,-75.61999722
422192,2004,4,11,1,8,10,35.995275,-80.45397778
422193,2004,4,20,3,10,36,36.40388611,-77.72611389
422194,2004,4,25,1,2,7,35.2389,-78.88349722
422195,2004,4,17,7,7,30,35.52479444,-83.11452222
422196,2004,4,23,6,6,39,35.47345,-79.17359722
422197,2004,4,16,6,15,45,35.93675556,-78.06516111
422198,2004,4,7,4,13,30,35.97095833,-79.26155278
422199,2004,4,23,6,14,40,35.29903333,-82.16336944
422200,2004,4,24,7,13,10,35.56931111,-79.83365556
422201,2004,4,18,1,15,40,34.99894167,-78.63953889
422202,2004,4,12,2,7,59,36.49763333,-80.64348611
422203,2004,3,25,5,7,52,35.94440278,-77.73591944
422204,2004,1,2,6,5,58,35.92523056,-81.31362222
422205,2004,1,30,6,18,15,35.91953056,-81.21474167
422206,2004,1,10,7,1,32,35.83684167,-81.59588889
422207,2004,1,6,3,19,18,35.01741667,-78.81448889
422208,2004,1,18,1,16,55,34.91427778,-78.01437778
422209,2004,1,14,4,0,45,35.25353056,-81.17514722
422210,2004,1,4,1,18,17,35.49947778,-79.20278056
422211,2004,1,21,4,9,35,35.21376389,-80.87393889
422212,2004,1,31,7,6,45,34.95338889,-79.708475
422213,2004,1,8,5,8,0,34.47816667,-79.12783611
422214,2004,1,19,2,16,34,35.36405,-80.27981111
422215,2004,1,1,5,7,9,35.78951944,-78.60333889
422216,2004,1,9,6,22,7,35.96767222,-78.47636667
422217,2004,6,23,4,6,30,35.39020556,-80.49081944
422218,2004,1,30,6,6,30,36.11919722,-80.65574167
422219,2004,2,7,7,4,15,36.029225,-79.43934167
422220,2004,2,6,6,7,25,34.54484444,-78.78506667
422221,2004,2,28,7,3,56,34.60506944,-78.47367222
422222,2004,2,7,7,8,40,35.67379167,-81.53353333
422223,2004,2,7,7,12,33,35.73689722,-81.69382222
422224,2004,2,21,7,22,24,35.39717222,-80.642125
422225,2004,2,9,2,17,20,35.84441389,-80.33271111
422226,2004,2,25,4,7,34,35.98435556,-78.87574167
422227,2004,2,2,2,18,21,35.93030278,-78.26718333
422228,2004,2,16,2,0,8,35.1921,-81.189325
422229,2004,2,26,5,11,0,35.31525278,-77.72629444
422230,2004,2,8,1,20,3,35.26659167,-80.75193056
422231,2004,2,8,1,14,40,35.21879444,-80.82488333
422232,2004,2,21,7,1,29,35.27791389,-80.96324444
422233,2004,2,25,4,11,39,35.170525,-79.42115
422234,2004,2,14,7,17,40,36.28432778,-77.28288611
422235,2004,2,7,7,15,8,35.577325,-77.42964722
422236,2004,2,2,2,7,55,35.68036944,-79.806175
422237,2004,2,25,4,12,57,35.70706667,-79.830275
422238,2004,3,5,6,18,4,36.05524444,-79.38223056
422239,2004,3,14,1,20,27,36.07484722,-79.444175
422240,2004,3,19,6,10,45,35.75098889,-81.68690278
422241,2004,3,31,4,10,45,34.77058056,-76.86501944
422242,2004,3,28,1,23,43,36.40503333,-79.38870833
422243,2004,3,16,3,20,3,35.28995278,-81.38672778
422244,2004,3,7,1,3,10,34.31924444,-78.35317778
422245,2004,3,27,7,19,27,35.91045833,-78.98651667
422246,2004,3,18,5,11,20,36.10176111,-79.77523889
422247,2004,3,6,7,13,25,35.30950833,-78.83996111
422248,2004,3,6,7,16,15,35.22418611,-78.93826389
422249,2004,3,22,2,8,24,35.608025,-80.79241389
422250,2004,3,10,4,17,7,35.14645556,-79.46529722
422251,2004,3,11,5,5,59,34.22940833,-77.92801667
422252,2004,3,18,5,13,55,35.12424722,-76.73984722
422253,2004,3,4,5,6,15,35.79445,-78.58251111
422254,2004,3,20,7,11,9,35.79411111,-78.63149167
422255,2004,3,21,1,19,5,36.33640278,-78.21496111
422256,2004,3,13,7,6,55,35.20934167,-78.15546667
422257,2004,4,18,1,18,40,35.508375,-80.17961944
422258,2004,4,25,1,11,27,35.39654167,-81.07899167
422259,2004,4,18,1,23,30,35.42630833,-78.531675
422260,2004,4,20,3,9,30,35.47168056,-78.15631111
422261,2004,4,26,2,10,0,36.07331667,-79.07843611
422262,2004,1,25,1,11,13,35.2276,-80.77456944
422263,2004,1,18,1,16,8,34.21134167,-77.8371
422264,2004,1,14,4,20,49,35.5586,-77.26361944
422265,2004,1,15,5,18,3,35.62476111,-77.43588889
422266,2004,2,8,1,11,27,35.12006944,-78.88446667
422267,2004,3,18,5,0,29,35.091325,-78.95228611
422268,2004,3,14,1,21,15,35.98066667,-78.81486389
422269,2004,1,23,6,18,30,34.82741111,-78.02566111
422270,2004,2,24,3,10,53,35.78056389,-78.62076667
422271,2004,4,28,4,12,40,36.01685278,-76.95457222
422272,2004,4,23,6,0,50,33.94859444,-78.07156111
422273,2004,4,26,2,15,6,34.02493889,-78.55557778
422274,2004,4,29,5,15,40,35.70000556,-82.49435
422275,2004,4,22,5,0,30,35.70281944,-81.70770556
422276,2004,4,9,6,16,0,35.91905556,-81.552825
422277,2004,4,24,7,23,2,35.61739722,-81.32743611
422278,2004,4,23,6,21,42,35.43316944,-81.61025556
422279,2004,4,5,2,14,0,34.415275,-78.609075
422280,2004,4,26,2,2,55,35.067525,-79.02494444
422281,2004,4,11,1,15,0,34.928475,-78.78066667
422282,2004,4,22,5,16,28,34.97231944,-78.98736389
422283,2004,4,30,6,11,21,34.98735,-78.90343056
422284,2004,4,6,3,21,11,35.90843889,-80.05869167
422285,2004,4,2,6,22,35,35.91409444,-80.54229444
422286,2004,4,16,6,12,10,35.06981111,-77.97163611
422287,2004,4,28,4,22,45,34.85966389,-77.99656944
422288,2004,4,29,5,7,29,35.352225,-82.55764167
422289,2004,4,29,5,19,15,35.80840833,-80.87425
422290,2004,4,6,3,19,5,35.404,-78.37580278
422291,2004,4,25,1,13,40,35.33476667,-78.43180556
422292,2004,4,24,7,2,1,35.49903611,-79.05988611
422293,2004,4,25,1,17,47,35.51514722,-81.05921667
422294,2004,4,8,5,19,34,35.80551111,-77.09241389
422295,2004,4,4,1,1,40,35.443325,-80.88250833
422296,2004,4,10,7,3,29,35.21838056,-80.81448056
422297,2004,4,16,6,11,13,35.28640278,-80.76164444
422298,2004,4,25,1,17,17,35.33189444,-80.74428889
422299,2004,4,29,5,4,34,35.81210278,-78.13798889
422300,2004,4,21,4,18,5,34.77756667,-77.23673889
422301,2004,4,9,6,6,14,34.60200833,-77.87279722
422302,2004,4,25,1,13,45,34.707325,-77.69248611
422303,2004,4,22,5,10,57,35.69024444,-80.51111389
422304,2004,4,30,6,12,29,35.5626,-80.56718056
422305,2004,4,23,6,23,38,35.04474722,-78.22021111
422306,2004,4,27,3,17,10,35.09045,-80.65519444
422307,2004,4,10,7,17,8,35.56905556,-78.68732778
422308,2004,4,12,2,16,33,35.74152778,-78.81030833
422309,2004,4,15,5,23,31,35.78280556,-78.61661667
422310,2004,4,29,5,20,27,35.69953333,-78.58684167
422311,2004,4,13,3,16,12,36.37755278,-78.19853889
422312,2004,4,16,6,18,55,36.32163056,-81.74004722
422313,2004,4,21,4,11,15,35.42089444,-77.89213611
422314,2004,4,29,5,10,40,35.69684167,-77.84829722
422315,2004,5,2,1,19,49,36.10775,-81.93128333
422316,2004,5,14,6,2,8,35.52157778,-77.00733056
422317,2004,5,3,2,15,45,36.22292222,-76.92595556
422318,2004,5,8,7,16,30,34.71861111,-76.9642
422319,2004,5,1,7,22,0,36.25506111,-79.44729722
422320,2004,5,3,2,7,27,35.78886944,-81.31496389
422321,2004,5,6,5,23,50,35.25841111,-81.37823889
422322,2004,5,6,5,7,28,34.31973611,-78.36531389
422323,2004,5,2,1,15,0,34.957025,-78.89545833
422324,2004,5,11,3,23,4,35.15927778,-78.71643056
422325,2004,5,1,7,15,15,36.225075,-77.55688611
422326,2004,5,12,4,18,33,36.31656111,-77.02786389
422327,2004,5,8,7,14,0,34.88616944,-79.20784167
422328,2004,5,10,2,16,34,34.95263056,-79.12388333
422329,2004,5,1,7,21,10,36.03941389,-80.71688889
422330,2004,5,6,5,10,0,35.96598056,-80.77165278
422331,2004,5,10,2,11,2,35.42578333,-78.47623611
422332,2004,5,15,7,0,3,35.65583889,-78.33068611
422333,2004,5,16,1,8,10,35.87990556,-77.94898056
422334,2004,5,7,6,16,0,34.82644444,-77.52407778
422335,2004,5,10,2,8,28,35.74389722,-79.57894722
422336,2004,5,15,7,5,58,35.53729167,-79.87314722
422337,2004,5,20,5,0,5,36.53330833,-79.72888889
422338,2004,5,6,5,5,5,35.27108056,-81.79095833
422339,2004,5,7,6,22,35,35.17428889,-78.58357778
422340,2004,5,10,2,4,37,36.33650278,-78.42279167
422341,2004,5,16,1,19,55,35.38930556,-77.94124444
422342,2004,5,20,5,13,5,35.258525,-77.9106
422343,2004,4,15,5,8,32,35.92987778,-80.03505278
422344,2004,4,18,1,2,19,35.44268889,-80.76073333
422345,2004,2,22,1,22,48,35.26830833,-80.76834444
422346,2004,5,9,1,14,0,35.45923056,-76.78355556
422347,2004,5,12,4,22,5,34.75782778,-78.80563056
422348,2004,5,19,4,15,54,34.314225,-78.21258056
422349,2004,5,29,7,18,0,34.18718056,-78.78887778
422350,2004,5,31,2,12,38,36.08858889,-78.91079167
422351,2004,5,24,2,13,5,36.10016389,-80.45843611
422352,2004,5,16,1,23,5,36.48605556,-76.58888889
422353,2004,5,15,7,22,55,35.45504444,-83.04966667
422354,2004,5,18,3,15,20,35.21054722,-77.56615556
422355,2004,5,7,6,13,35,35.44341667,-81.26572222
422356,2004,5,6,5,3,35,35.61227778,-77.38845
422357,2004,5,20,5,23,15,35.69216944,-77.49705556
422358,2004,5,25,3,16,30,36.55192222,-80.88453056
422359,2004,5,20,5,6,40,34.97642222,-80.38951111
422360,2004,5,22,7,17,50,36.00998611,-78.59584167
422361,2004,5,23,1,15,0,36.01298611,-78.55084722
422362,2004,5,18,3,20,40,36.53795833,-79.03691667
422363,2004,6,1,3,5,45,36.07530278,-78.47699722
422364,2004,5,3,2,5,56,35.22508333,-80.87268056
422365,2004,5,22,7,2,11,35.19140556,-80.73736944
422366,2004,5,30,1,8,33,35.78202222,-78.59734167
422367,2004,5,18,3,19,26,35.76226944,-78.56023056
422368,2004,6,4,6,13,47,35.89450556,-78.55984722
422369,2004,5,15,7,0,50,34.11759444,-78.84240278
422370,2004,5,15,7,21,20,34.34920278,-78.65758056
422371,2004,5,31,2,10,21,35.38793889,-83.27308333
422372,2004,5,28,6,5,24,35.45768611,-78.38923611
422373,2004,5,28,6,9,20,35.58628056,-78.37084444
422374,2004,5,30,1,0,7,35.39184444,-78.51493056
422375,2004,5,31,2,16,45,35.272625,-83.43956111
422376,2004,5,23,1,1,10,35.91346389,-82.09148889
422377,2004,5,30,1,1,55,35.95106944,-78.10410278
422378,2004,5,22,7,23,34,36.50116944,-80.72599167
422379,2004,5,15,7,19,15,36.22578333,-80.63832778
422380,2004,6,4,6,11,40,35.40523889,-79.61717222
422381,2004,6,4,6,14,25,35.68249722,-78.06231944
422382,2004,5,16,1,21,5,36.43971389,-81.43117222
422383,2004,5,28,6,16,0,36.2002,-76.82932222
422384,2004,5,28,6,22,45,35.98504444,-77.09712778
422385,2004,5,12,4,15,5,34.12304722,-78.10539167
422386,2004,5,7,6,19,46,35.55137778,-82.66935
422387,2004,5,6,5,14,5,35.78754722,-81.68423333
422388,2004,5,1,7,8,14,35.41509167,-80.51321667
422389,2004,5,7,6,6,6,35.39033611,-80.54302778
422390,2004,5,1,7,20,32,35.59174722,-81.01491944
422391,2004,5,1,7,20,49,35.58282222,-81.18730278
422392,2004,5,18,3,9,10,35.13761944,-83.92950833
422393,2004,5,26,4,18,5,34.32855833,-78.90820556
422394,2004,5,14,6,16,53,35.19989444,-78.89983889
422395,2004,5,25,3,16,35,35.79441944,-80.25335556
422396,2004,5,12,4,10,29,35.94816111,-77.56206667
422397,2004,5,22,7,11,45,36.03040833,-80.16679167
422398,2004,5,22,7,23,24,35.25743333,-81.043775
422399,2004,5,2,1,14,22,35.24414444,-81.32524722
422400,2004,5,30,1,3,2,35.25534167,-81.19931389
422401,2004,5,11,3,16,25,36.13648333,-78.681375
422402,2004,5,1,7,14,11,36.03255,-79.80265
422403,2004,5,10,2,13,25,34.87228889,-79.16483333
422404,2004,5,23,1,17,26,35.83355278,-80.87285278
422405,2004,5,26,4,14,50,35.52055278,-80.88921389
422406,2004,5,14,6,18,30,35.35368056,-79.14881389
422407,2004,5,16,1,2,36,35.47187222,-79.17359722
422408,2004,5,31,2,18,25,35.82510278,-82.08494444
422409,2004,5,29,7,1,50,36.01588333,-82.155725
